2018/10/19 17:41:05,201810191061,"3,4,5",12,大,双
2018/10/19 17:42:05,201810191062,"3,4,4",11,大,单
2018/10/19 17:43:05,201810191063,"1,4,4", 9,小,单
2018/10/19 17:44:05,201810191064,"3,3,6",12,大,双
2018/10/19 17:45:05,201810191065,"5,5,6",16,大,双
2018/10/19 17:46:05,201810191066,"3,5,6",14,大,双
2018/10/19 17:47:05,201810191067,"1,1,5", 7,小,单
2018/10/19 17:48:05,201810191068,"2,5,6",13,大,单
2018/10/19 17:49:05,201810191069,"4,4,6",14,大,双
2018/10/19 17:50:05,201810191070,"4,4,6",14,大,双
2018/10/19 17:51:06,201810191071,"1,3,4", 8,小,双
-------------------------------------
2018/10/19 18:21:05,201810191101,"3,5,5",13,大,单
2018/10/19 18:22:05,201810191102,"4,4,5",13,大,单
2018/10/19 18:23:05,201810191103,"3,3,4",10,小,双
2018/10/19 18:24:05,201810191104,"1,2,2", 5,小,单
2018/10/19 18:25:05,201810191105,"1,3,3", 7,小,单
2018/10/19 18:26:05,201810191106,"1,2,2", 5,小,单
2018/10/19 18:27:05,201810191107,"1,2,6", 9,小,单
2018/10/19 18:28:05,201810191108,"2,3,4", 9,小,单
2018/10/19 18:29:05,201810191109,"3,5,6",14,大,双
2018/10/19 18:30:05,201810191110,"2,5,5",12,大,双
2018/10/19 18:31:05,201810191111,"1,2,4", 7,小,单
2018/10/19 18:32:05,201810191112,"2,6,6",14,大,双
2018/10/19 18:33:05,201810191113,"4,5,6",15,大,单
2018/10/19 18:34:05,201810191114,"5,6,6",17,大,单
2018/10/19 18:35:05,201810191115,"1,1,4", 6,小,双
2018/10/19 18:36:05,201810191116,"3,3,6",12,大,双
2018/10/19 18:37:05,201810191117,"3,6,6",15,大,单
2018/10/19 18:38:05,201810191118,"1,2,6", 9,小,单
2018/10/19 18:39:05,201810191119,"2,6,6",14,大,双
2018/10/19 18:40:05,201810191120,"4,4,5",13,大,单
2018/10/19 18:41:05,201810191121,"4,4,4",12,大,双
2018/10/19 18:42:05,201810191122,"1,2,5", 8,小,双
2018/10/19 18:43:05,201810191123,"1,3,6",10,小,双
2018/10/19 18:44:05,201810191124,"1,1,2", 4,小,双
2018/10/19 18:45:05,201810191125,"1,2,6", 9,小,单
2018/10/19 18:46:05,201810191126,"1,1,5", 7,小,单
2018/10/19 18:47:05,201810191127,"2,3,6",11,大,单
2018/10/19 18:48:05,201810191128,"1,1,6", 8,小,双
2018/10/19 18:49:05,201810191129,"5,6,6",17,大,单
2018/10/19 18:50:05,201810191130,"1,2,4", 7,小,单
2018/10/19 18:52:05,201810191132,"2,2,5", 9,小,单
2018/10/19 18:53:05,201810191133,"2,3,4", 9,小,单
2018/10/19 18:54:05,201810191134,"3,3,4",10,小,双
2018/10/19 18:55:05,201810191135,"1,6,6",13,大,单
2018/10/19 18:55:05,201810191135,"1,6,6",13,大,单
2018/10/19 18:57:05,201810191137,"3,3,5",11,大,单
2018/10/19 18:58:05,201810191138,"3,4,6",13,大,单
2018/10/19 18:59:05,201810191139,"1,4,4", 9,小,单
2018/10/19 19:00:05,201810191140,"3,5,5",13,大,单
2018/10/19 19:01:05,201810191141,"2,4,5",11,大,单
2018/10/19 19:02:05,201810191142,"5,6,6",17,大,单
2018/10/19 19:03:05,201810191143,"3,5,6",14,大,双
2018/10/19 19:04:05,201810191144,"1,1,4", 6,小,双
2018/10/19 19:05:05,201810191145,"2,3,5",10,小,双
2018/10/19 19:06:05,201810191146,"1,1,4", 6,小,双
2018/10/19 19:07:05,201810191147,"2,3,6",11,大,单
2018/10/19 19:08:05,201810191148,"1,2,6", 9,小,单
2018/10/19 19:09:05,201810191149,"1,2,3", 6,小,双
2018/10/19 19:10:05,201810191150,"5,6,6",17,大,单
2018/10/19 19:11:05,201810191151,"1,4,5",10,小,双
